<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>/java.lang.String.equals/0	<java.lang.String: boolean equals(java.lang.Object)>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>	96	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>/$stack14
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/java.lang.String.length/6	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>	128	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/$stack13
<org.apache.maven.toolchain.DefaultToolchainManagerPrivate: org.apache.maven.toolchain.ToolchainPrivate[] getToolchainsForType(java.lang.String,org.apache.maven.execution.MavenSession)>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivate: org.apache.maven.toolchain.ToolchainPrivate[] getToolchainsForType(java.lang.String,org.apache.maven.execution.MavenSession)>	54	<org.apache.maven.toolchain.DefaultToolchainManagerPrivate: org.apache.maven.toolchain.ToolchainPrivate[] getToolchainsForType(java.lang.String,org.apache.maven.execution.MavenSession)>/context#_0
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/org.apache.maven.artifact.Artifact.getArtifactId/0	<org.apache.maven.artifact.Artifact: java.lang.String getArtifactId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>	51	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/artifact#_0
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/org.apache.maven.artifact.Artifact.getGroupId/0	<org.apache.maven.artifact.Artifact: java.lang.String getGroupId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>	56	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/artifact#_0
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/org.apache.maven.artifact.Artifact.getGroupId/1	<org.apache.maven.artifact.Artifact: java.lang.String getGroupId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>	60	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/artifact#_0
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/org.apache.maven.artifact.Artifact.getArtifactId/1	<org.apache.maven.artifact.Artifact: java.lang.String getArtifactId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>	61	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter: boolean include(org.apache.maven.artifact.Artifact)>/artifact#_0
<org.apache.maven.toolchain.DefaultToolchain: boolean equals(java.lang.Object)>/org.apache.maven.toolchain.DefaultToolchain.getModel/1	<org.apache.maven.toolchain.DefaultToolchain: org.apache.maven.toolchain.model.ToolchainModel getModel()>	<org.apache.maven.toolchain.DefaultToolchain: boolean equals(java.lang.Object)>	147	<org.apache.maven.toolchain.DefaultToolchain: boolean equals(java.lang.Object)>/other#_139
<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/org.apache.maven.toolchain.model.ToolchainModel.getType/1	<org.apache.maven.toolchain.model.ToolchainModel: java.lang.String getType()>	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>	255	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/that#_252
<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/org.apache.maven.toolchain.model.ToolchainModel.getType/3	<org.apache.maven.toolchain.model.ToolchainModel: java.lang.String getType()>	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>	255	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/that#_252
<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/org.apache.maven.toolchain.model.ToolchainModel.getProvides/1	<org.apache.maven.toolchain.model.ToolchainModel: java.util.Properties getProvides()>	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>	256	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/that#_252
<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/org.apache.maven.toolchain.model.ToolchainModel.getProvides/3	<org.apache.maven.toolchain.model.ToolchainModel: java.util.Properties getProvides()>	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>	256	<org.apache.maven.toolchain.model.ToolchainModel: boolean equals(java.lang.Object)>/that#_252
<org.mockito.internal.util.DefaultMockingDetails: void assertGoodMock()>/java.lang.Object.getClass/0	<java.lang.Object: java.lang.Class getClass()>	<org.mockito.internal.util.DefaultMockingDetails: void assertGoodMock()>	85	<org.mockito.internal.util.DefaultMockingDetails: void assertGoodMock()>/$stack6
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>	79	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/session#_77
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/org.apache.maven.toolchain.ToolchainFactory.createDefaultToolchain/0	<org.apache.maven.toolchain.ToolchainFactory: org.apache.maven.toolchain.ToolchainPrivate createDefaultToolchain()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>	82	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/$stack12
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/org.apache.maven.toolchain.ToolchainFactory.createDefaultToolchain/1	<org.apache.maven.toolchain.ToolchainFactory: org.apache.maven.toolchain.ToolchainPrivate createDefaultToolchain()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>	84	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForAvailableType()>/$stack17
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>	101	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/session#_99
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/org.apache.maven.toolchain.ToolchainFactory.createDefaultToolchain/0	<org.apache.maven.toolchain.ToolchainFactory: org.apache.maven.toolchain.ToolchainPrivate createDefaultToolchain()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>	104	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/$stack12
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/org.apache.maven.toolchain.ToolchainFactory.createDefaultToolchain/1	<org.apache.maven.toolchain.ToolchainFactory: org.apache.maven.toolchain.ToolchainPrivate createDefaultToolchain()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>	106	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForUnknownType()>/$stack17
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForConfiguredType()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForConfiguredType()>	123	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testToolchainsForConfiguredType()>/session#_121
<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testMisconfiguredToolchain()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testMisconfiguredToolchain()>	155	<org.apache.maven.toolchain.DefaultToolchainManagerPrivateTest: void testMisconfiguredToolchain()>/session#_153
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>/org.apache.maven.artifact.Artifact.getGroupId/0	<org.apache.maven.artifact.Artifact: java.lang.String getGroupId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>	43	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>/$stack3
<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>/org.apache.maven.artifact.Artifact.getArtifactId/0	<org.apache.maven.artifact.Artifact: java.lang.String getArtifactId()>	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>	44	<org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilterTest: void setup()>/$stack7
<org.apache.maven.toolchain.DefaultToolchainManager: java.util.List getToolchains(org.apache.maven.execution.MavenSession,java.lang.String,java.util.Map)>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManager: java.util.List getToolchains(org.apache.maven.execution.MavenSession,java.lang.String,java.util.Map)>	72	<org.apache.maven.toolchain.DefaultToolchainManager: java.util.List getToolchains(org.apache.maven.execution.MavenSession,java.lang.String,java.util.Map)>/session#_0
<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>/java.lang.Object.getClass/0	<java.lang.Object: java.lang.Class getClass()>	<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>	61	<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>/mock#_0
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testNoModels()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testNoModels()>	78	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testNoModels()>/session#_76
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>	93	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>/session#_88
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelAndFactory()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelAndFactory()>	110	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelAndFactory()>/session#_104
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelsAndFactory()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelsAndFactory()>	126	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelsAndFactory()>/session#_120
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testRequirements()>/org.apache.maven.execution.MavenSession.getRequest/0	<org.apache.maven.execution.MavenSession: org.apache.maven.execution.MavenExecutionRequest getRequest()>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testRequirements()>	143	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testRequirements()>/session#_137
<org.junit.ComparisonFailure$ComparisonCompactor$DiffExtractor: java.lang.String extractDiff(java.lang.String)>/java.lang.String.length/1	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor$DiffExtractor: java.lang.String extractDiff(java.lang.String)>	166	<org.junit.ComparisonFailure$ComparisonCompactor$DiffExtractor: java.lang.String extractDiff(java.lang.String)>/source#_0
<org.mockito.internal.MockitoCore: java.lang.Object verify(java.lang.Object,org.mockito.verification.VerificationMode)>/java.lang.Object.getClass/0	<java.lang.Object: java.lang.Class getClass()>	<org.mockito.internal.MockitoCore: java.lang.Object verify(java.lang.Object,org.mockito.verification.VerificationMode)>	92	<org.mockito.internal.MockitoCore: java.lang.Object verify(java.lang.Object,org.mockito.verification.VerificationMode)>/mock#_0
<org.junit.Assert: java.lang.String formatClassAndValue(java.lang.Object,java.lang.String)>/java.lang.Object.getClass/0	<java.lang.Object: java.lang.Class getClass()>	<org.junit.Assert: java.lang.String formatClassAndValue(java.lang.Object,java.lang.String)>	855	<org.junit.Assert: java.lang.String formatClassAndValue(java.lang.Object,java.lang.String)>/value#_0
