Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationTest::shouldUseTheDefaultConverterForTypesThatAreNotHypermediaAware()V	46	1
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationTest::shouldAllowCustomXStreamRetrieval()V	46	2
br.com.caelum.vraptor.restfulie.serialization.MethodValueSupportConverterTest::whenMethodIsAnnotatedAddsItsContent()V	47	0
br.com.caelum.vraptor.restfulie.serialization.MethodValueSupportConverterTest::whenMethodReturnsAComplexTypeSerializesIt()V	47	0
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationJSONTest::shouldReturnAnXStreamInstanceWithSupportToLinkConvertersBasedOnReflection()V	46	1
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationJSONTest::shouldUseTheDefaultConverterForTypesThatAreNotHypermediaAware()V	46	1
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationJSONTest::shouldAllowCustomXStreamRetrieval()V	46	2
br.com.caelum.vraptor.restfulie.LinkConverterJSONTest::setup()V	753	2
br.com.caelum.vraptor.restfulie.LinkConverterJSONTest::shouldSerializeNoLinksIfThereIsNoTransition()V	40	0
br.com.caelum.vraptor.restfulie.LinkConverterJSONTest::shouldSerializeOneLinkIfThereIsATransition()V	751	3
br.com.caelum.vraptor.restfulie.LinkConverterJSONTest::shouldSerializeAllLinksIfThereAreTransitions()V	751	5
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::setUp()V	473	0
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::whenResourceIsSimpleDoNothing()V	736	0
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::whenResourceIsCacheableAddMaxAge()V	456	1
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::whenResourceHasLinksAddThemToTheHeader()V	32	0
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::whenNotExplicitlyRestfulEntityUseDefaultEtagAndLastModified()V	615	7
br.com.caelum.vraptor.restfulie.headers.DefaultRestHeadersHandlerTest::whenRestfulEntityIsHandledShouldUseItsValues()V	456	5
br.com.caelum.vraptor.restfulie.LinkConverterTest::setup()V	753	2
br.com.caelum.vraptor.restfulie.LinkConverterTest::shouldSetupRelations()V	451	1
br.com.caelum.vraptor.restfulie.LinkConverterTest::shouldSerializeNoLinksIfThereIsNoTransition()V	40	0
br.com.caelum.vraptor.restfulie.LinkConverterTest::shouldSerializeOneLinkIfThereIsATransition()V	751	3
br.com.caelum.vraptor.restfulie.LinkConverterTest::shouldSerializeAllLinksIfThereAreTransitions()V	751	5
br.com.caelum.vraptor.extra.ForwardToDefaultViewInterceptorTest::setup()V	724	0
br.com.caelum.vraptor.extra.ForwardToDefaultViewInterceptorTest::shouldAcceptAlways()V	5	0
br.com.caelum.vraptor.extra.ForwardToDefaultViewInterceptorTest::doesNothingIfResultWasAlreadyUsed()V	459	2
br.com.caelum.vraptor.extra.ForwardToDefaultViewInterceptorTest::shouldForwardToViewWhenResultWasNotUsed()V	458	3
br.com.caelum.vraptor.http.DefaultFormatResolverTest::setUp()V	473	0
br.com.caelum.vraptor.http.DefaultFormatResolverTest::if_formatIsSpecifiedReturnIt()V	52	1
br.com.caelum.vraptor.http.DefaultFormatResolverTest::if_formatIsSpecifiedReturnItEvenIfAcceptsHtml()V	53	2
br.com.caelum.vraptor.http.DefaultFormatResolverTest::if_formatNotSpecifiedShouldReturnRequestAcceptFormat()V	465	4
br.com.caelum.vraptor.http.DefaultFormatResolverTest::if_formatNotSpecifiedAndNoAcceptsHaveFormat()V	458	3
br.com.caelum.vraptor.http.DefaultFormatResolverTest::ifAcceptHeaderIsNullShouldReturnDefault()V	54	3
br.com.caelum.vraptor.http.DefaultParameterNameProviderTest::setup()V	1	0
br.com.caelum.vraptor.http.DefaultParameterNameProviderTest::shouldNameObjectTypeAsItsSimpleName()V	464	437
br.com.caelum.vraptor.http.DefaultParameterNameProviderTest::shouldNamePrimitiveTypeAsItsSimpleName()V	464	437
br.com.caelum.vraptor.http.DefaultParameterNameProviderTest::shouldNameArrayAsItsSimpleTypeName()V	464	437
br.com.caelum.vraptor.http.DefaultParameterNameProviderTest::shouldNameGenericCollectionUsingOf()V	448	421
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest$AnnotatedController::test()V	1	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::setup()V	473	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerExtraParametersFromAcessedUrl()V	720	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerParametersWithAsterisks()V	720	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerParametersWithRegexes()V	720	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerParametersWithMultipleRegexes()V	721	3
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::worksAsRegexWhenUsingParameters()V	695	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::worksWithBasicRegexEvaluation()V	695	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslateAsteriskAsEmpty()V	727	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslatePatternArgs()V	727	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslatePatternArgsWithRegex()V	726	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslatePatternArgsWithMultipleRegexes()V	725	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslatePatternArgNullAsEmpty()V	726	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldUseConverterIfItExists()V	749	3
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldTranslatePatternArgInternalNullAsEmpty()V	726	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldMatchPatternLazily()V	695	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldMatchMoreThanOneVariable()V	695	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldBeGreedyWhenIPutAnAsteriskOnExpression()V	695	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldNotBeGreedyAtPatternCompiling()V	753	3
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerExtraParametersFromAcessedUrlWithGreedyParameters()V	720	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::registerExtraParametersFromAcessedUrlWithGreedyAndDottedParameters()V	720	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::fillURLWithGreedyParameters()V	725	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::fillURLWithoutGreedyParameters()V	725	0
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::whenNoParameterPatternsAreGivenShouldMatchAnything()V	6	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::whenParameterPatternsAreGivenShouldMatchAccordingToGivenPatterns()V	58	3
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldFillRequestWhenAPatternIsSpecified()V	769	1
br.com.caelum.vraptor.http.route.DefaultParametersControlTest::shouldDecodeUriParameters()V	720	2
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::setup()V	495	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerHasMoreThanOneAnnotatedPath()V	905	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerAndTheMethodAreAnnotatedWithRelativePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerEndsWithSlashAndTheMethodAreAnnotatedWithRelativePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerEndsWithSlashAndTheMethodAreAnnotatedWithAbsolutePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerEndsWithSlashAndTheMethodAreAnnotatedWithEmptyPath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerAndTheMethodAreAnnotatedWithAbsolutePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerAndTheMethodAreAnnotatedWithEmptyPath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheControllerIsAnnotatedWithPath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::findsTheCorrectAnnotatedMethodIfThereIsNoWebMethodAnnotationPresent()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::suportsTheDefaultNameForANonAnnotatedMethod()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::ignoresTheControllerSuffixForANonAnnotatedMethod()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsASlashWhenUserForgotIt()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::matchesWhenUsingAWildcard()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::dontRegisterRouteIfMethodIsNotPublic()V	911	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::dontRegisterRouteIfMethodIsStatic()V	911	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldThrowExceptionIfPathAnnotationHasEmptyArray()V	905	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldFindNonAnnotatedNonStaticPublicMethodWithComponentNameInVariableCamelCaseConventionAsURI()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldFindSeveralPathsForMethodWithManyValue()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldNotMatchIfAResourceHasTheWrongWebMethod()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldAcceptAResultWithASpecificWebMethod()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldAcceptAResultWithOptionsWebMethod()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::shouldAcceptAResultWithPatchWebMethod()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::findsInheritedMethodsWithDefaultNames()V	912	422
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::supportMethodOverriding()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::supportTypeHttpMethodAnnotation()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::supportOverrideTypeHttpMethodAnnotation()V	919	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheGetControllerAndTheMethodAreAnnotatedWithRelativePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::priorityForGetAnnotationShouldBeDefault()V	917	1
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheGetControllerEndsWithSlashAndTheMethodAreAnnotatedWithRelativePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheGetControllerEndsWithSlashAndTheMethodAreAnnotatedWithAbsolutePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheGetControllerAndTheMethodAreAnnotatedWithAbsolutePath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::addsAPrefixToMethodsWhenTheGetControllerIsAnnotatedWithPath()V	913	0
br.com.caelum.vraptor.http.route.PathAnnotationRoutesParserTest::throwsExceptionWhenTheGetControllerHasAmbiguousDeclaration()V	905	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::setup()V	1	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldInvokeAGetter()V	35	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldInvokeAIs()V	36	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldAccessArray()V	35	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldAccessList()V	36	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldAccessCollection()V	36	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldReturnEmptyStringIfNullWasFoundOnTheWay()V	35	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldReturnEmptyStringIfTheResultIsNull()V	34	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldInvokeAGetterDeclaredOnSuperClass()V	35	0
br.com.caelum.vraptor.http.route.JavaEvaluatorTest::shouldInvokeAIsDeclaredOnSuperClass()V	36	0
br.com.caelum.vraptor.http.route.DefaultTypeFinderTest::setup()V	473	0
br.com.caelum.vraptor.http.route.DefaultTypeFinderTest::shouldGetTypesCorrectly()V	738	3
br.com.caelum.vraptor.http.route.DefaultTypeFinderTest::shouldGetTypesCorrectlyOnInheritance()V	738	2
br.com.caelum.vraptor.http.route.RulesTest::setup()V	490	1
br.com.caelum.vraptor.http.route.RulesTest::allowsAdditionOfRouteBuildersByDefaultWithNoStrategy()V	1	0
br.com.caelum.vraptor.http.route.RouteBuilderTest::setUp()V	523	438
br.com.caelum.vraptor.http.route.RouteBuilderTest::usePatternMatchinForPrimitiveParameters()V	9	7
br.com.caelum.vraptor.http.route.RouteBuilderTest::usePatternMatchingForRegexParameters()V	9	4
br.com.caelum.vraptor.http.route.RouteBuilderTest::usingRegexesWithCurlyBraces()V	9	5
br.com.caelum.vraptor.http.route.RouteBuilderTest::usingRegexesWithCurlyBracesNotOnTheEnd()V	9	5
br.com.caelum.vraptor.http.route.RouteBuilderTest::usingRegexesWithCurlyBracesNotOnTheEndAndOtherVar()V	9	5
br.com.caelum.vraptor.http.route.RouteBuilderTest::usingRegexesWithCurlyBracesNotOnTheEndAndOtherVarAndManyOtherThings()V	9	5
br.com.caelum.vraptor.http.route.RouteBuilderTest::usingRegexesWithAsterisksAtTheEnd()V	9	5
br.com.caelum.vraptor.http.route.RouteBuilderTest::fillingUriForPrimitiveParameters()V	432	418
br.com.caelum.vraptor.http.route.RouteBuilderTest::shouldSupportPathsWithDotsAndAsterisks()V	425	419
br.com.caelum.vraptor.http.route.RouteBuilderTest::shouldUseGenericParameters()V	427	420
br.com.caelum.vraptor.http.route.DefaultRouterTest::setup()V	724	0
br.com.caelum.vraptor.http.route.DefaultRouterTest::shouldThrowResourceNotFoundExceptionWhenNoRoutesMatchTheURI()V	768	1
br.com.caelum.vraptor.http.route.DefaultRouterTest::shouldThrowMethodNotAllowedExceptionWhenNoRoutesMatchTheURIWithGivenHttpMethod()V	780	2
br.com.caelum.vraptor.http.route.DefaultRouterTest::shouldObeyPriorityOfRoutes()V	779	7
br.com.caelum.vraptor.http.route.DefaultRouterTest::acceptsASingleMappingRule()V	795	4
br.com.caelum.vraptor.http.route.DefaultRouterTest::passesTheWebMethod()V	795	4
br.com.caelum.vraptor.http.route.DefaultRouterTest::usesTheFirstRegisteredRuleMatchingThePattern()V	776	7
br.com.caelum.vraptor.http.route.DefaultRouterTest::throwsExceptionIfMoreThanOneUriMatchesWithSamePriority()V	768	6
br.com.caelum.vraptor.http.route.DefaultRouterTest::acceptsAnHttpMethodLimitedMappingRule()V	457	0
br.com.caelum.vraptor.http.route.DefaultRouterTest::acceptsAnHttpMethodLimitedMappingRuleWithBothMethods()V	457	0
br.com.caelum.vraptor.http.route.DefaultRouterTest::usesAsteriskBothWays()V	483	438
br.com.caelum.vraptor.http.route.DefaultRouterTest::canTranslateAInheritedResourceBothWays()V	483	438
br.com.caelum.vraptor.http.route.DefaultRouterTest::canTranslateAnnotatedMethodBothWays()V	483	438
br.com.caelum.vraptor.http.route.FixedMethodStrategyTest::setup()V	486	0
br.com.caelum.vraptor.http.route.FixedMethodStrategyTest::canTranslate()V	470	2
br.com.caelum.vraptor.http.route.FixedMethodStrategyTest::areEquals()V	42	0
br.com.caelum.vraptor.http.VRaptorRequestTest::setup()V	500	0
br.com.caelum.vraptor.http.VRaptorRequestTest::allowsParametersToBeOverriden()V	49	0
br.com.caelum.vraptor.http.VRaptorRequestTest::searchesOnTheFallbackRequest()V	42	0
br.com.caelum.vraptor.http.VRaptorRequestTest::searchesOnAddedParameters()V	49	0
br.com.caelum.vraptor.http.VRaptorRequestTest::returnsNullIfNotFound()V	42	0
br.com.caelum.vraptor.http.VRaptorRequestTest::supportsGreaterLengthArrays()V	45	0
br.com.caelum.vraptor.http.VRaptorRequestTest::returnsAllNamesOnlyOnce()V	50	5
br.com.caelum.vraptor.http.VRaptorRequestTest::returnsBothMapsWithFirstOverridingSecond()V	45	3
br.com.caelum.vraptor.http.ognl.MiscOgnlSupportTest::setup()V	1175	2
br.com.caelum.vraptor.http.ognl.MiscOgnlSupportTest::isCapableOfDealingWithEmptyParameterForInternalWrapperValue()V	957	1
br.com.caelum.vraptor.http.ognl.MiscOgnlSupportTest::isCapableOfDealingWithEmptyParameterForInternalValueWhichNeedsAConverter()V	1228	1
br.com.caelum.vraptor.http.ognl.OgnlGenericTypesSupportTest::setup()V	1176	4
br.com.caelum.vraptor.http.ognl.OgnlGenericTypesSupportTest::canInstantiatingStringsInAListSettingItsInternalValueWithoutInvokingConverters()V	939	2
br.com.caelum.vraptor.http.ognl.OgnlGenericTypesSupportTest::canInstantiateAndPopulateAnArrayOfWrappers()V	939	0
br.com.caelum.vraptor.http.ognl.OgnlGenericTypesSupportTest::canInstantiateAndPopulateAListOfWrappers()V	939	2
br.com.caelum.vraptor.http.ognl.EmptyElementsRemovalTest::setup()V	1	0
br.com.caelum.vraptor.http.ognl.EmptyElementsRemovalTest::shouldRemoveNullElementsOutOfAnArrayList()V	447	6
br.com.caelum.vraptor.http.ognl.EmptyElementsRemovalTest::shouldRemoveNullElementsOutOfAnArray()V	474	440
br.com.caelum.vraptor.http.ognl.ArrayAccessorTest::setup()V	747	92
br.com.caelum.vraptor.http.ognl.ArrayAccessorTest::gettingShouldReturnNullIfIndexNotFound()V	1113	0
br.com.caelum.vraptor.http.ognl.ArrayAccessorTest::gettingShouldReturnValueIfIndexFound()V	1113	0
br.com.caelum.vraptor.http.ognl.ArrayAccessorTest::settingShouldNullifyUpToIndexAndIgnoreRemoval()V	1192	2
br.com.caelum.vraptor.http.ognl.VRaptorConvertersAdapterTest::setup()V	1130	0
br.com.caelum.vraptor.http.ognl.VRaptorConvertersAdapterTest::shouldInvokePrimitiveConverter()V	959	2
br.com.caelum.vraptor.http.ognl.VRaptorConvertersAdapterTest::shouldInvokeCustomTypeConverter()V	959	2
br.com.caelum.vraptor.http.ognl.VRaptorConvertersAdapterTest::shouldThrowExceptionIfNoConverterIsFound()V	949	1
br.com.caelum.vraptor.http.ognl.ListAccessorTest::setup()V	503	45
br.com.caelum.vraptor.http.ognl.ListAccessorTest::gettingShouldReturnNullIfIndexNotFound()V	1113	0
br.com.caelum.vraptor.http.ognl.ListAccessorTest::gettingShouldReturnValueIfIndexFound()V	1113	2
br.com.caelum.vraptor.http.ognl.ListAccessorTest::settingShouldNullifyUpToIndex()V	1172	2
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::setup()V	523	3
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::shouldInstantiateAnObjectIfRequiredToSetAProperty()V	942	0
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::shouldInstantiateAListOfStrings()V	970	4
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::shouldNotInstantiateIfLastTerm()V	1230	422
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::shouldFoundAGetter()V	469	448
br.com.caelum.vraptor.http.ognl.ReflectionBasedNullHandlerTest::shouldFoundAGetterWithAProxyObject()V	782	448
br.com.caelum.vraptor.http.ognl.ListNullHandlerTest::setup()V	501	0
br.com.caelum.vraptor.http.ognl.ListNullHandlerTest::shouldNotSupportNonGenericLists()V	857	3
br.com.caelum.vraptor.http.ognl.ListNullHandlerTest::shouldInsertItemsUntilTheRequiredPosition()V	892	7
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::setup()V	473	0
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldDenyMostInterfaces()V	36	0
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldDenyMostAbstractClasses()V	36	0
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldCreateArrays()V	54	0
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateGregorianCalendarForAbstractCalendarType()V	56	0
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateArrayListForCollectionInterface()V	465	2
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateArrayListForListInterface()V	465	2
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateLinkedListForQueueInterface()V	465	2
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateHashSetListForSetInterface()V	465	2
br.com.caelum.vraptor.http.ognl.GenericNullHandlerTest::shouldInstantiateTreeSetListForSortedSetInterface()V	465	2
br.com.caelum.vraptor.http.EncodingHandlerFactoryTest::setUp()V	724	0
br.com.caelum.vraptor.http.EncodingHandlerFactoryTest::shouldReturnANullHandlerWhenThereIsNoEncodingInitParameter()V	52	1
br.com.caelum.vraptor.http.EncodingHandlerFactoryTest::shouldReturnAWebXmlHandlerWhenThereIsAnEncodingInitParameter()V	52	1
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::setup()V	490	1
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::handlesInclude()V	742	2
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleTheCorrectMethod()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::shouldAcceptCaseInsensitiveRequestMethods()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::shouldAcceptCaseInsensitiveGetRequestUsingThe_methodParameter()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::shouldThrowExceptionWhenRequestANotKnownMethod()V	741	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::shouldOverrideTheHttpMethodByUsingThe_methodParameter()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleUrlIfRootContext()V	742	4
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleUrlIfNonRootContext()V	742	4
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleUrlIfPlainRootContext()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleComposedUrlIfPlainRootContext()V	742	3
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleComposedUrlIfNonRootContext()V	742	4
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleUrlWithAppendedJSessionID()V	743	4
br.com.caelum.vraptor.http.DefaultResourceTranslatorTest::canHandleUrlIfNonRootContextButPlainRequest()V	742	4
br.com.caelum.vraptor.http.ParametersProviderTest::setup()V	512	428
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithStrings()V	737	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithStringArrays()V	737	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithIndexedStringArrays()V	737	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithGenerics()V	739	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithIndexedLists()V	740	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithIndexedListsOfObjects()V	742	1
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithLists()V	740	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingIndexedArraysWithOneElement()V	740	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingArraysWithOneElement()V	740	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingArraysWithSeveralElements()V	740	0
br.com.caelum.vraptor.http.ParametersProviderTest::isCapableOfDealingWithEmptyParameterForInternalWrapperValue()V	738	0
br.com.caelum.vraptor.http.ParametersProviderTest::removeFromTheCollectionIfAnElementIsCreatedWithinACollectionButNoFieldIsSet()V	741	1
br.com.caelum.vraptor.http.ParametersProviderTest::removeFromTheCollectionIfAnElementIsCreatedWithinAnArrayButNoFieldIsSet()V	738	0
br.com.caelum.vraptor.http.ParametersProviderTest::removeFromTheCollectionIfAnElementIsCreatedWithinACollectionButNoFieldIsSetAppartFromTheValueItselfNotAChild()V	740	1
br.com.caelum.vraptor.http.ParametersProviderTest::addsValidationMessageWhenSetterFailsWithAValidationException()V	738	0
br.com.caelum.vraptor.http.ParametersProviderTest::throwsExceptionWhenSetterFailsWithOtherException()V	728	0
br.com.caelum.vraptor.http.ParametersProviderTest::returnsASimpleValue()V	738	0
br.com.caelum.vraptor.http.ParametersProviderTest::addsValidationErrorsOnConvertionErrors()V	737	0
br.com.caelum.vraptor.http.ParametersProviderTest::returnsNullWhenThereAreNoParameters()V	64	0
br.com.caelum.vraptor.http.ParametersProviderTest::returnsDependenciesIfContainerCanProvide()V	758	2
br.com.caelum.vraptor.http.ParametersProviderTest::returnsDependenciesIfRequestCanProvide()V	758	2
br.com.caelum.vraptor.http.ParametersProviderTest::ignoresPopulationIfIfRequestCanProvide()V	741	0
br.com.caelum.vraptor.http.ParametersProviderTest::doesntReturnDependenciesIfItIsNotAnInterface()V	760	2
br.com.caelum.vraptor.http.ParametersProviderTest::returnsZeroForAPrimitiveWhenThereAreNoParameters()V	65	0
br.com.caelum.vraptor.http.ParametersProviderTest::continuesToFillObjectIfItIsConvertable()V	74	3
br.com.caelum.vraptor.http.ParametersProviderTest::returnsAnEmptyObjectArrayForZeroArityMethods()V	72	1
br.com.caelum.vraptor.http.ParametersProviderTest::returnsNullWhenInstantiatingAListForWhichThereAreNoParameters()V	72	1
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::returnsNullWhenInstantiatingAStringForWhichThereAreNoParameters()V	72	1
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::canInjectADependencyProvidedByVraptor()V	466	424
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::willCreateAnIogiParameterForEachRequestParameterValue()V	1047	1
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::willCreateATargerForEachFormalParameterDeclaredByTheMethod()V	1048	1
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::willAddValidationMessagesForConversionErrors()V	739	0
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::inCaseOfConversionErrorsOnlyNullifyTheProblematicParameter()V	743	437
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::isCapableOfDealingWithSets()V	751	1
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::isCapableOfDealingWithSetsOfObjects()V	752	3
br.com.caelum.vraptor.http.iogi.IogiParametersProviderTest::shouldInjectOnlyAttributesWithSameType()V	761	424
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::setup()V	1	0
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiatingStringsInAListSettingItsInternalValueWithoutInvokingConverters1()V	460	437
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiatingStringsInAListSettingItsInternalValueWithoutInvokingConverters2()V	56	1
