Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
org.apache.commons.collections4.CollectionUtilsTest::testIsNotEmptyWithEmptyCollection()V	37	0
org.apache.commons.collections4.CollectionUtilsTest::testIsNotEmptyWithNonEmptyCollection()V	38	1
org.apache.commons.collections4.CollectionUtilsTest::testIsNotEmptyWithNull()V	37	0
org.apache.commons.collections4.CollectionUtilsTest::filter()V	48	1
org.apache.commons.collections4.CollectionUtilsTest::filterNullParameters()V	50	0
org.apache.commons.collections4.CollectionUtilsTest::filterInverse()V	51	3
org.apache.commons.collections4.CollectionUtilsTest::filterInverseNullParameters()V	53	0
org.apache.commons.collections4.CollectionUtilsTest::countMatches()V	50	0
org.apache.commons.collections4.CollectionUtilsTest::exists()V	50	0
org.apache.commons.collections4.CollectionUtilsTest::select()V	59	1
org.apache.commons.collections4.CollectionUtilsTest::selectWithOutputCollections()V	69	0
org.apache.commons.collections4.CollectionUtilsTest::selectRejected()V	57	0
org.apache.commons.collections4.CollectionUtilsTest::collect()V	25	1
org.apache.commons.collections4.CollectionUtilsTest::transform1()V	56	3
org.apache.commons.collections4.CollectionUtilsTest::transform2()V	56	1
org.apache.commons.collections4.CollectionUtilsTest::addIgnoreNull()V	45	0
org.apache.commons.collections4.CollectionUtilsTest::predicatedCollection()V	7	0
org.apache.commons.collections4.CollectionUtilsTest::isFull()V	54	0
org.apache.commons.collections4.CollectionUtilsTest::isEmpty()V	9	0
org.apache.commons.collections4.CollectionUtilsTest::maxSize()V	44	0
org.apache.commons.collections4.CollectionUtilsTest::intersectionUsesMethodEquals()V	55	3
org.apache.commons.collections4.CollectionUtilsTest::testRetainAll()V	50	0
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAll()V	50	0
org.apache.commons.collections4.CollectionUtilsTest::testTransformedCollection()V	7	0
org.apache.commons.collections4.CollectionUtilsTest::testTransformedCollection_2()V	38	0
org.apache.commons.collections4.CollectionUtilsTest::testSynchronizedCollection()V	5	0
org.apache.commons.collections4.CollectionUtilsTest::testUnmodifiableCollection()V	5	0
org.apache.commons.collections4.CollectionUtilsTest::emptyCollection()V	34	0
org.apache.commons.collections4.CollectionUtilsTest::emptyIfNull()V	34	0
org.apache.commons.collections4.CollectionUtilsTest::addAllForIterable()V	17	10
org.apache.commons.collections4.CollectionUtilsTest::addAllForEnumeration()V	20	0
org.apache.commons.collections4.CollectionUtilsTest::addAllForElements()V	8	0
org.apache.commons.collections4.CollectionUtilsTest::getNegative()V	37	0
org.apache.commons.collections4.CollectionUtilsTest::getPositiveOutOfBounds()V	38	0
org.apache.commons.collections4.CollectionUtilsTest::get1()V	37	0
org.apache.commons.collections4.CollectionUtilsTest::get()V	60	1
org.apache.commons.collections4.CollectionUtilsTest::getIterator()V	60	2
org.apache.commons.collections4.CollectionUtilsTest::getEnumeration()V	60	0
org.apache.commons.collections4.CollectionUtilsTest::reverse()V	46	0
org.apache.commons.collections4.CollectionUtilsTest::extractSingleton()V	48	0
org.apache.commons.collections4.CollectionUtilsTest::collateException1()V	27	0
org.apache.commons.collections4.CollectionUtilsTest::collateException2()V	26	0
org.apache.commons.collections4.CollectionUtilsTest::testCollate()V	110	0
org.apache.commons.collections4.CollectionUtilsTest::testCollateIgnoreDuplicates()V	99	0
org.apache.commons.collections4.CollectionUtilsTest::testPermutationsWithNullCollection()V	8	0
org.apache.commons.collections4.CollectionUtilsTest::testPermutations()V	45	0
org.apache.commons.collections4.CollectionUtilsTest::testMatchesAll()V	16	0
org.apache.commons.collections4.CollectionUtilsTest::testRemoveAllWithEquator()V	56	0
org.apache.commons.collections4.CollectionUtilsTest::testRetainAllWithEquator()V	53	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testConstructors()V	8	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testConstructorsByArray()V	8	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testConstructorsByArrayNull()V	3	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testSize()V	36	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testGetIndexed()V	31	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testGetKeysSimpleConstructor()V	41	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testGetKeysArrayConstructorCloned()V	44	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testGetKeysArrayConstructorNonCloned()V	44	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testHashCode()V	40	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testEquals()V	38	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testEqualsAfterSerialization()V	1106	0
org.apache.commons.collections4.keyvalue.MultiKeyTest::testEqualsAfterSerializationOfDerivedClass()V	1106	0
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest::testConstructors()V	33	0
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest::testAccessorsAndMutators()V	32	0
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest::testSelfReferenceHandling()V	1	0
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest::testUnmodifiable()V	5	0
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testAccessorsAndMutators()V	11	0
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testSelfReferenceHandling()V	11	0
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testConstructors()V	15	1
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testEqualsAndHashCode()V	11	0
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testToString()V	35	2
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest::testToMapEntry()V	16	1
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest::testAccessorsAndMutators()V	8	0
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest::testSelfReferenceHandling()V	9	0
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest::testConstructors()V	1	0
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest::testEqualsAndHashCode()V	14	0
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest::testToString()V	33	2
org.apache.commons.collections4.keyvalue.DefaultMapEntryTest::testConstructors()V	34	0
org.apache.commons.collections4.keyvalue.DefaultMapEntryTest::testSelfReferenceHandling()V	32	0
org.apache.commons.collections4.keyvalue.TiedMapEntryTest::testConstructors()V	1	0
org.apache.commons.collections4.keyvalue.TiedMapEntryTest::testSetValue()V	33	0
org.apache.commons.collections4.MultiSetUtilsTest::setUp()V	2	0
org.apache.commons.collections4.MultiSetUtilsTest::testEmptyMultiSet()V	39	0
org.apache.commons.collections4.MultiSetUtilsTest::testUnmodifiableMultiSet()V	36	0
org.apache.commons.collections4.MultiSetUtilsTest::testSynchronizedMultiSet()V	36	0
org.apache.commons.collections4.MultiSetUtilsTest::testPredicatedMultiSet()V	39	0
org.apache.commons.collections4.properties.SortedPropertiesTest::testKeys()V	99	0
org.apache.commons.collections4.properties.SortedPropertiesFactoryTest::testInstance()V	5	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testInstance()V	5	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadClassLoaderMissingResource()V	658	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadClassLoaderResource()V	663	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadFile()V	67	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadFileName()V	63	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadInputStream()V	62	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadPath()V	72	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadReader()V	75	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadUri()V	94	0
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest::testLoadUrl()V	88	0
org.apache.commons.collections4.properties.PropertiesFactoryTest::testInstance()V	5	0
org.apache.commons.collections4.TransformerUtilsTest::testExceptionTransformer()V	36	0
org.apache.commons.collections4.TransformerUtilsTest::testNullTransformer()V	43	0
org.apache.commons.collections4.TransformerUtilsTest::testNopTransformer()V	45	0
org.apache.commons.collections4.TransformerUtilsTest::testConstantTransformer()V	41	0
org.apache.commons.collections4.TransformerUtilsTest::testCloneTransformer()V	37	0
org.apache.commons.collections4.TransformerUtilsTest::testMapTransformer()V	43	0
org.apache.commons.collections4.TransformerUtilsTest::testExecutorTransformer()V	39	0
org.apache.commons.collections4.TransformerUtilsTest::testPredicateTransformer()V	38	0
org.apache.commons.collections4.TransformerUtilsTest::testFactoryTransformer()V	39	0
org.apache.commons.collections4.TransformerUtilsTest::testChainedTransformer()V	56	4
org.apache.commons.collections4.TransformerUtilsTest::testIfTransformer()V	48	0
org.apache.commons.collections4.TransformerUtilsTest::testSwitchTransformer()V	63	0
org.apache.commons.collections4.TransformerUtilsTest::testSwitchMapTransformer()V	62	0
org.apache.commons.collections4.TransformerUtilsTest::testInvokerTransformer()V	39	0
org.apache.commons.collections4.TransformerUtilsTest::testInvokerTransformer2()V	38	0
org.apache.commons.collections4.TransformerUtilsTest::testStringValueTransformer()V	38	0
org.apache.commons.collections4.TransformerUtilsTest::testInstantiateTransformerNull()V	39	0
org.apache.commons.collections4.TransformerUtilsTest::testSingletonPatternInSerialization()V	26	1
org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest::testKeyTransformedMap()V	35	0
org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest::testValueTransformedMap()V	34	0
org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest::testFactory_Decorate()V	7	0
org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest::testFactory_decorateTransform()V	22	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiable()V	4	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testDecorateFactory()V	3	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testDecoratorFactoryNullMap()V	2	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testAddException()V	4	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableEntries()V	7	1
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableMapIterator()V	4	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableKeySet()V	7	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableValues()V	7	1
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableAsMap()V	6	0
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest::testUnmodifiableKeys()V	7	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testNoMappingReturnsEmptyCol()V	12	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testMultipleValues()V	12	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testGet()V	12	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testAddMappingThroughGet()V	47	2
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemoveMappingThroughGet()V	55	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemoveMappingThroughGetIterator()V	58	2
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testContainsValue()V	13	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testKeyContainsValue()V	13	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testValues()V	96	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemoveAllViaValuesIterator()V	19	2
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemoveViaValuesRemove()V	46	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testEntriesCollectionIterator()V	22	2
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemoveAllViaEntriesIterator()V	49	2
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testSize()V	39	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testMapEquals()V	36	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testSizeWithPutRemove()V	39	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testKeySetSize()V	40	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testSize_Key()V	44	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testContainsValue_Key()V	41	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testPutAll_Map1()V	45	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testPutAll_Map2()V	46	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testPutAll_KeyIterable()V	42	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testRemove_KeyItem()V	38	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testKeysMultiSet()V	41	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testKeysBagIterator()V	45	3
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testKeysBagContainsAll()V	13	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testAsMapGet()V	52	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testAsMapRemove()V	49	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testMapIterator()V	21	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testMapIteratorRemove()V	19	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testMapIteratorUnsupportedSet()V	15	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testEmptyMapCompatibility()V	987	0
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest::testFullMapCompatibility()V	1004	2
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testListValuedMapAdd()V	39	0
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testListValuedMapAddViaListIterator()V	43	0
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testListValuedMapRemove()V	42	0
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testListValuedMapRemoveViaListIterator()V	46	0
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testEqualsHashCodeContract()V	39	0
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest::testListValuedMapEqualsHashCodeContract()V	39	0
org.apache.commons.collections4.multimap.HashSetValuedHashMapTest::testSetValuedMapAdd()V	41	0
org.apache.commons.collections4.multimap.HashSetValuedHashMapTest::testSetValuedMapRemove()V	42	0
org.apache.commons.collections4.multimap.HashSetValuedHashMapTest::testSetValuedMapRemoveViaIterator()V	45	2
org.apache.commons.collections4.multimap.HashSetValuedHashMapTest::testSetValuedMapEqualsHashCodeContract()V	39	0
org.apache.commons.collections4.list.AbstractLinkedListTest::testRemoveFirst()V	33	0
org.apache.commons.collections4.list.AbstractLinkedListTest::testRemoveLast()V	35	0
org.apache.commons.collections4.list.AbstractLinkedListTest::testAddNodeAfter()V	30	0
org.apache.commons.collections4.list.AbstractLinkedListTest::testRemoveNode()V	35	0
org.apache.commons.collections4.list.AbstractLinkedListTest::testGetNode()V	32	0
org.apache.commons.collections4.list.FixedSizeListTest::testListAllowsMutationOfUnderlyingCollection()V	41	0
org.apache.commons.collections4.list.NodeCachingLinkedListTest::testShrinkCache()V	40	0
org.apache.commons.collections4.list.Collections701Test::testArrayList()V	39	1
org.apache.commons.collections4.list.Collections701Test::testHashSet()V	40	1
org.apache.commons.collections4.list.Collections701Test::testSetUniqueList()V	54	1
org.apache.commons.collections4.list.TreeListTest::testInsertBefore()V	5	2
org.apache.commons.collections4.list.TreeListTest::testIndexOf()V	5	0
org.apache.commons.collections4.list.TreeListTest::testBug35258()V	8	0
org.apache.commons.collections4.list.TreeListTest::testBugCollections447()V	6	0
org.apache.commons.collections4.list.TreeListTest::testIterationOrder()V	28	0
org.apache.commons.collections4.list.TreeListTest::testIterationOrderAfterAddAll()V	56	0
org.apache.commons.collections4.list.TransformedListTest::testTransformedList()V	41	9
org.apache.commons.collections4.list.TransformedListTest::testTransformedList_decorateTransform()V	36	0
org.apache.commons.collections4.list.GrowthListTest::testGrowthAdd()V	29	0
org.apache.commons.collections4.list.GrowthListTest::testGrowthAddAll()V	30	2
org.apache.commons.collections4.list.GrowthListTest::testGrowthSet1()V	29	0
org.apache.commons.collections4.list.GrowthListTest::testGrowthSet2()V	29	0
org.apache.commons.collections4.list.GrowthListTest::testListAddByIndexBoundsChecking()V	3	0
org.apache.commons.collections4.list.GrowthListTest::testListAddByIndexBoundsChecking2()V	6	0
org.apache.commons.collections4.list.GrowthListTest::testListSetByIndexBoundsChecking()V	3	0
org.apache.commons.collections4.list.GrowthListTest::testListSetByIndexBoundsChecking2()V	6	0
org.apache.commons.collections4.list.PredicatedListTest::testIllegalAdd()V	7	0
org.apache.commons.collections4.list.PredicatedListTest::testIllegalAddAll()V	8	0
org.apache.commons.collections4.list.PredicatedListTest::testIllegalSet()V	6	0
org.apache.commons.collections4.list.PredicatedListTest::testLegalAddAll()V	7	0
org.apache.commons.collections4.list.UnmodifiableListTest::testUnmodifiable()V	37	0
org.apache.commons.collections4.list.UnmodifiableListTest::testDecorateFactory()V	3	0
org.apache.commons.collections4.list.UnmodifiableListTest::testUnmodifiableIterator()V	29	1
org.apache.commons.collections4.list.LazyListTest::testSimpleSerialization()V	1	0
org.apache.commons.collections4.list.LazyListTest::testSerializeDeserializeThenCompare()V	1	0
org.apache.commons.collections4.list.LazyListTest::testCanonicalEmptyCollectionExists()V	1	0
org.apache.commons.collections4.list.LazyListTest::testCanonicalFullCollectionExists()V	1	0
org.apache.commons.collections4.list.LazyListTest::testElementCreationWithFactory()V	10	1
org.apache.commons.collections4.list.LazyListTest::testElementCreationWithTransformer()V	10	1
org.apache.commons.collections4.list.LazyListTest::testCreateNullGapsWithFactory()V	9	1
org.apache.commons.collections4.list.LazyListTest::testCreateNullGapsWithTransformer()V	11	1
org.apache.commons.collections4.list.SetUniqueListTest::testAdd()V	12	0
org.apache.commons.collections4.list.SetUniqueListTest::testAddAll()V	16	0
org.apache.commons.collections4.list.SetUniqueListTest::testCollectionAddAll()V	25	0
org.apache.commons.collections4.list.SetUniqueListTest::testCollectionIteratorRemove()V	1	0
org.apache.commons.collections4.list.SetUniqueListTest::testCollections304()V	30	0
org.apache.commons.collections4.list.SetUniqueListTest::testCollections307()V	19	0
org.apache.commons.collections4.list.SetUniqueListTest::testCollections701()V	31	0
org.apache.commons.collections4.list.SetUniqueListTest::testFactory()V	41	0
org.apache.commons.collections4.list.SetUniqueListTest::testIntCollectionAddAll()V	7	4
org.apache.commons.collections4.list.SetUniqueListTest::testListIterator()V	18	0
org.apache.commons.collections4.list.SetUniqueListTest::testListIteratorAdd()V	4	0
org.apache.commons.collections4.list.SetUniqueListTest::testListIteratorSet()V	4	0
org.apache.commons.collections4.list.SetUniqueListTest::testListSetByIndex()V	4	1
org.apache.commons.collections4.list.SetUniqueListTest::testRetainAll()V	32	1
org.apache.commons.collections4.list.SetUniqueListTest::testRetainAllWithInitialList()V	32	1
org.apache.commons.collections4.list.SetUniqueListTest::testSet()V	26	0
org.apache.commons.collections4.list.SetUniqueListTest::testSetCollections444()V	23	0
org.apache.commons.collections4.list.SetUniqueListTest::testSetDownwardsInList()V	81	0
org.apache.commons.collections4.list.SetUniqueListTest::testSetInBiggerList()V	81	0
org.apache.commons.collections4.list.SetUniqueListTest::testSetUpwardsInList()V	81	0
org.apache.commons.collections4.list.SetUniqueListTest::testSubListIsUnmodifiable()V	3	0
org.apache.commons.collections4.list.SetUniqueListTest::testUniqueListDoubleInsert()V	21	2
org.apache.commons.collections4.list.SetUniqueListTest::testUniqueListReInsert()V	21	2
org.apache.commons.collections4.list.AbstractListTest::testListAddByIndexBoundsChecking()V	8	0
org.apache.commons.collections4.list.AbstractListTest::testListAddByIndexBoundsChecking2()V	50	0
org.apache.commons.collections4.list.AbstractListTest::testListAddByIndex()V	86	0
org.apache.commons.collections4.list.AbstractListTest::testListEquals()V	99	0
org.apache.commons.collections4.list.AbstractListTest::testListHashCode()V	84	0
org.apache.commons.collections4.list.AbstractListTest::testListGetByIndex()V	82	1
org.apache.commons.collections4.list.AbstractListTest::testListGetByIndexBoundsChecking2()V	46	4
org.apache.commons.collections4.list.AbstractListTest::testListIndexOf()V	85	2
org.apache.commons.collections4.list.AbstractListTest::testListLastIndexOf()V	85	2
org.apache.commons.collections4.list.AbstractListTest::testListSetByIndexBoundsChecking()V	8	0
org.apache.commons.collections4.list.AbstractListTest::testListSetByIndexBoundsChecking2()V	49	0
org.apache.commons.collections4.list.AbstractListTest::testListSetByIndex()V	86	0
org.apache.commons.collections4.list.AbstractListTest::testUnsupportedSet()V	84	0
org.apache.commons.collections4.list.AbstractListTest::testListRemoveByIndexBoundsChecking()V	5	0
org.apache.commons.collections4.list.AbstractListTest::testListRemoveByIndexBoundsChecking2()V	47	0
org.apache.commons.collections4.list.AbstractListTest::testListRemoveByIndex()V	84	0
org.apache.commons.collections4.list.AbstractListTest::testListListIterator()V	77	0
org.apache.commons.collections4.list.AbstractListTest::testListListIteratorByIndex()V	80	0
org.apache.commons.collections4.list.AbstractListTest::testListListIteratorPreviousRemoveNext()V	78	5
org.apache.commons.collections4.list.AbstractListTest::testListListIteratorPreviousRemovePrevious()V	78	5
org.apache.commons.collections4.list.AbstractListTest::testListListIteratorNextRemoveNext()V	77	6
org.apache.commons.collections4.list.AbstractListTest::testListListIteratorNextRemovePrevious()V	78	5
org.apache.commons.collections4.list.AbstractListTest::testListIteratorAdd()V	88	0
org.apache.commons.collections4.list.AbstractListTest::testListIteratorSet()V	86	0
org.apache.commons.collections4.list.AbstractListTest::testEmptyListSerialization()V	1099	0
org.apache.commons.collections4.list.AbstractListTest::testFullListSerialization()V	1111	0
org.apache.commons.collections4.list.AbstractListTest::testEmptyListCompatibility()V	996	0
org.apache.commons.collections4.list.AbstractListTest::testFullListCompatibility()V	1008	0
org.apache.commons.collections4.list.AbstractListTest::testListSubListFailFastOnAdd()V	492	0
org.apache.commons.collections4.list.AbstractListTest::testListSubListFailFastOnRemove()V	494	0
org.apache.commons.collections4.list.CursorableLinkedListTest::setUp()V	1	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testAdd()V	57	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testClear()V	44	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testContains()V	18	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testContainsAll()V	19	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNavigation()V	64	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorSet()V	73	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorRemove()V	77	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorAdd()V	62	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorConcurrentModification()V	68	4
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNextIndexMid()V	60	2
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNextIndexFirst()V	61	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNextIndexAddBefore()V	60	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNextIndexAddNext()V	60	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testCursorNextIndexAddAfter()V	60	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextPreviousRemoveIndex1ByList()V	78	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextRemoveIndex1ByList()V	75	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextRemoveIndex1ByList()V	75	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextNextRemoveIndex1ByList()V	73	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextPreviousRemoveByIterator()V	76	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextRemoveByIterator()V	73	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextPreviousAddIndex1ByList()V	78	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextAddIndex1ByList()V	75	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextAddIndex1ByList()V	73	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextPreviousAddByIterator()V	78	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextAddByIterator()V	75	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextRemoveByListSetByIterator()V	76	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextPreviousSetByIterator()V	79	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testInternalState_CursorNextNextSetByIterator()V	76	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testEqualsAndHashCode()V	55	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testGet()V	45	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testIndexOf()V	43	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testIsEmpty()V	18	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testIterator()V	52	22
org.apache.commons.collections4.list.CursorableLinkedListTest::testListIteratorNavigation()V	55	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testListIteratorSet()V	57	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testListIteratorRemove()V	60	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testListIteratorAdd()V	51	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testRemoveAll()V	103	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testRemoveByIndex()V	55	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testRemove()V	49	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testRetainAll()V	103	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSet()V	50	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSubList()V	42	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSubListAddEnd()V	43	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSubListAddBegin()V	43	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSubListAddMiddle()V	43	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSubListRemove()V	45	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testToArray()V	52	0
org.apache.commons.collections4.list.CursorableLinkedListTest::testSerialization()V	1105	1
org.apache.commons.collections4.list.CursorableLinkedListTest::testSerializationWithOpenCursor()V	1105	1
org.apache.commons.collections4.list.CursorableLinkedListTest::testLongSerialization()V	1105	1
org.apache.commons.collections4.queue.AbstractQueueTest::testQueueOffer()V	81	2
org.apache.commons.collections4.queue.AbstractQueueTest::testQueueElement()V	87	0
org.apache.commons.collections4.queue.AbstractQueueTest::testQueuePeek()V	89	0
org.apache.commons.collections4.queue.AbstractQueueTest::testQueueRemove()V	85	0
org.apache.commons.collections4.queue.AbstractQueueTest::testQueuePoll()V	86	0
org.apache.commons.collections4.queue.AbstractQueueTest::testEmptyQueueSerialization()V	1100	0
org.apache.commons.collections4.queue.AbstractQueueTest::testFullQueueSerialization()V	1112	0
org.apache.commons.collections4.queue.AbstractQueueTest::testEmptyQueueCompatibility()V	996	0
org.apache.commons.collections4.queue.AbstractQueueTest::testFullQueueCompatibility()V	1008	0
